"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",8,27,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",8,27,"Female","+5","39","1428","37","1071","undefined","1"
"3",8,27,"Female","-5","39","1804","37","1007","undefined","2"
"4",8,27,"Female","+5","39","844","39","665","undefined","3"
"5",8,27,"Female","+5","37","1570","37","812","undefined","4"
"6",8,27,"Female","-5","37","1022","37","725","undefined","5"
"7",8,27,"Female","-5","37","942","39","460","undefined","6"
"8",8,27,"Female","-5","39","711","39","1516","undefined","7"
"9",8,27,"Female","-5","39","1078","39","716","undefined","8"
"10",8,27,"Female","+5","39","1055","39","1044","undefined","9"
"11",8,27,"Female","-5","39","999","37","412","undefined","10"
"12",8,27,"Female","-5","39","715","37","1063","undefined","11"
"13",8,27,"Female","-5","39","572","39","442","undefined","12"
"14",8,27,"Female","+5","39","1057","39","546","undefined","13"
"15",8,27,"Female","+5","39","865","39","1490","undefined","14"
"16",8,27,"Female","-5","39","561","39","2250","undefined","15"
"17",8,27,"Female","-5","39","913","37","927","undefined","16"
"18",8,27,"Female","+5","39","596","37","647","undefined","17"
"19",8,27,"Female","-5","39","556","37","3159","undefined","18"
"20",8,27,"Female","+5","37","702","37","677","undefined","19"
"21",8,27,"Female","-5","37","535","39","917","undefined","20"
"22",8,27,"Female","+5","39","615","37","1541","undefined","21"
"23",8,27,"Female","-5","39","732","39","945","undefined","22"
"24",8,27,"Female","-5","37","626","37","562","undefined","23"
"25",8,27,"Female","+5","37","514","37","873","undefined","24"
"26",8,27,"Female","-5","37","658","37","715","undefined","25"
"27",8,27,"Female","+5","37","537","39","894","undefined","26"
"28",8,27,"Female","-5","37","675","39","488","undefined","27"
"29",8,27,"Female","+5","39","542","37","1533","undefined","28"
"30",8,27,"Female","+5","37","703","39","1661","undefined","29"
"31",8,27,"Female","-5","39","686","39","2732","undefined","30"
"32",8,27,"Female","-5","39","719","37","948","undefined","31"
"33",8,27,"Female","+5","37","535","39","820","undefined","32"
"34",8,27,"Female","-5","37","11","39","967","undefined","33"
"35",8,27,"Female","+5","39","1028","37","423","undefined","34"
"36",8,27,"Female","-5","39","700","37","839","undefined","35"
"37",8,27,"Female","-5","37","583","37","916","undefined","36"
"38",8,27,"Female","-5","37","1287","37","4339","undefined","37"
"39",8,27,"Female","-5","37","640","39","469","undefined","38"
"40",8,27,"Female","+5","37","772","39","352","undefined","39"
"41",8,27,"Female","-5","37","371","37","1130","undefined","40"
"42",8,27,"Female","-5","39","105","37","823","undefined","41"
"43",8,27,"Female","-5","39","716","37","559","undefined","42"
"44",8,27,"Female","+5","39","501","37","679","undefined","43"
"45",8,27,"Female","+5","39","1076","39","650","undefined","44"
"46",8,27,"Female","-5","39","641","37","1351","undefined","45"
"47",8,27,"Female","-5","39","412","39","818","undefined","46"
"48",8,27,"Female","+5","39","281","39","578","undefined","47"
"49",8,27,"Female","-5","39","649","37","471","undefined","48"
"50",8,27,"Female","-5","39","411","37","775","undefined","49"
"51",8,27,"Female","+5","39","307","37","447","undefined","50"
"52",8,27,"Female","-5","39","589","37","1623","undefined","51"
"53",8,27,"Female","+5","39","284","39","522","undefined","52"
"54",8,27,"Female","+5","37","601","39","1559","undefined","53"
"55",8,27,"Female","-5","39","608","37","1196","undefined","54"
"56",8,27,"Female","+5","39","380","37","1247","undefined","55"
"57",8,27,"Female","-5","39","892","37","2327","undefined","56"
"58",8,27,"Female","+5","37","728","39","516","undefined","57"
"59",8,27,"Female","-5","37","572","39","2151","undefined","58"
"60",8,27,"Female","-5","39","544","37","436","undefined","59"
"61",8,27,"Female","+5","37","616","37","2213","undefined","60"
"62",8,27,"Female","+5","39","7378","39","689","undefined","61"
"63",8,27,"Female","-5","39","481","37","12343","undefined","62"
"64",8,27,"Female","+5","37","407","37","708","undefined","63"
"65",8,27,"Female","+5","39","1218","37","628","undefined","64"
"66",8,27,"Female","-5","37","879","37","949","undefined","65"
"67",8,27,"Female","-5","39","604","39","434","undefined","66"
"68",8,27,"Female","-5","37","505","39","727","undefined","67"
"69",8,27,"Female","-5","37","396","39","1191","undefined","68"
"70",8,27,"Female","+5","37","1100","37","1242","undefined","69"
"71",8,27,"Female","-5","37","1617","39","1391","undefined","70"
"72",8,27,"Female","-5","39","767","37","1020","undefined","71"
"73",8,27,"Female","-5","39","828","37","903","undefined","72"
"74",8,27,"Female","+5","39","500","39","1162","undefined","73"
"75",8,27,"Female","+5","39","729","39","2402","undefined","74"
"76",8,27,"Female","-5","39","433","39","2370","undefined","75"
"77",8,27,"Female","-5","39","89","37","1055","undefined","76"
"78",8,27,"Female","+5","39","516","37","607","undefined","77"
"79",8,27,"Female","-5","37","583","39","1644","undefined","78"
"80",8,27,"Female","+5","37","525","37","2546","undefined","79"
"81",8,27,"Female","-5","37","977","37","506","undefined","80"
"82",8,27,"Female","+5","39","434","39","434","undefined","81"
"83",8,27,"Female","-5","37","362","39","592","undefined","82"
"84",8,27,"Female","-5","39","87","39","485","undefined","83"
"85",8,27,"Female","+5","39","302","37","405","undefined","84"
"86",8,27,"Female","-5","39","422","37","663","undefined","85"
"87",8,27,"Female","+5","39","332","37","935","undefined","86"
"88",8,27,"Female","-5","39","325","37","720","undefined","87"
"89",8,27,"Female","+5","39","308","39","442","undefined","88"
"90",8,27,"Female","+5","39","513","39","770","undefined","89"
"91",8,27,"Female","-5","39","450","37","791","undefined","90"
"92",8,27,"Female","-5","39","429","39","514","undefined","91"
"93",8,27,"Female","+5","37","2","37","658","undefined","92"
"94",8,27,"Female","-5","39","218","37","599","undefined","93"
"95",8,27,"Female","+5","37","3207","37","1506","undefined","94"
"96",8,27,"Female","-5","39","1073","37","567","undefined","95"
"97",8,27,"Female","-5","39","668","37","479","undefined","96"
"98",8,27,"Female","-5","39","372","37","471","undefined","97"
"99",8,27,"Female","-5","37","652","37","658","undefined","98"
"100",8,27,"Female","+5","39","873","37","719","undefined","99"
"101",8,27,"Female","-5","39","596","37","815","undefined","100"
"102",8,27,"Female","-5","39","620","39","1415","undefined","101"
"103",8,27,"Female","-5","39","655","37","388","undefined","102"
"104",8,27,"Female","+5","39","125","39","394","undefined","103"
"105",8,27,"Female","+5","39","378","39","402","undefined","104"
"106",8,27,"Female","-5","39","849","37","966","undefined","105"
"107",8,27,"Female","-5","39","477","39","466","undefined","106"
"108",8,27,"Female","+5","39","450","39","874","undefined","107"
"109",8,27,"Female","-5","39","522","39","1050","undefined","108"
"110",8,27,"Female","-5","39","3","37","352","undefined","109"
"111",8,27,"Female","+5","39","468","37","639","undefined","110"
"112",8,27,"Female","-5","39","812","39","650","undefined","111"
"113",8,27,"Female","+5","39","426","37","631","undefined","112"
"114",8,27,"Female","+5","39","357","39","802","undefined","113"
"115",8,27,"Female","-5","39","874","39","937","undefined","114"
"116",8,27,"Female","+5","39","18","37","486","undefined","115"
"117",8,27,"Female","-5","39","1190","39","522","undefined","116"
"118",8,27,"Female","+5","39","1138","37","503","undefined","117"
"119",8,27,"Female","-5","39","412","37","743","undefined","118"
"120",8,27,"Female","-5","39","429","39","570","undefined","119"
"121",8,27,"Female","+5","39","409","39","826","undefined","120"
"122",8,27,"Female","+5","39","361","39","1138","undefined","121"
"123",8,27,"Female","-5","39","417","37","599","undefined","122"
"124",8,27,"Female","+5","39","308","39","330","undefined","123"
"125",8,27,"Female","undefined","undefined","undefined","undefined","undefined","no","undefined"
