"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",18,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",18,18,"Female","+5","39","1387","37","696","undefined","1"
"3",18,18,"Female","-5","39","1200","39","350","undefined","2"
"4",18,18,"Female","+5","39","146","37","763","undefined","3"
"5",18,18,"Female","+5","39","1698","37","389","undefined","4"
"6",18,18,"Female","-5","39","177","37","645","undefined","5"
"7",18,18,"Female","-5","39","1113","39","633","undefined","6"
"8",18,18,"Female","-5","39","828","39","567","undefined","7"
"9",18,18,"Female","-5","39","631","37","320","undefined","8"
"10",18,18,"Female","+5","39","867","37","334","undefined","9"
"11",18,18,"Female","-5","39","706","37","992","undefined","10"
"12",18,18,"Female","-5","39","499","39","609","undefined","11"
"13",18,18,"Female","-5","39","1496","39","960","undefined","12"
"14",18,18,"Female","+5","39","576","39","358","undefined","13"
"15",18,18,"Female","+5","39","645","39","427","undefined","14"
"16",18,18,"Female","-5","39","805","39","397","undefined","15"
"17",18,18,"Female","-5","39","566","37","450","undefined","16"
"18",18,18,"Female","+5","39","1025","37","453","undefined","17"
"19",18,18,"Female","-5","39","441","37","315","undefined","18"
"20",18,18,"Female","+5","39","706","39","399","undefined","19"
"21",18,18,"Female","-5","39","548","39","535","undefined","20"
"22",18,18,"Female","+5","39","705","37","717","undefined","21"
"23",18,18,"Female","-5","39","188","39","419","undefined","22"
"24",18,18,"Female","-5","39","501","37","351","undefined","23"
"25",18,18,"Female","+5","39","352","39","745","undefined","24"
"26",18,18,"Female","-5","39","342","39","307","undefined","25"
"27",18,18,"Female","+5","39","402","37","707","undefined","26"
"28",18,18,"Female","-5","39","643","37","413","undefined","27"
"29",18,18,"Female","+5","39","8","39","647","undefined","28"
"30",18,18,"Female","+5","39","788","39","1043","undefined","29"
"31",18,18,"Female","-5","39","400","39","624","undefined","30"
"32",18,18,"Female","-5","39","609","37","440","undefined","31"
"33",18,18,"Female","+5","39","7","39","404","undefined","32"
"34",18,18,"Female","-5","39","60","37","522","undefined","33"
"35",18,18,"Female","+5","39","1705","37","700","undefined","34"
"36",18,18,"Female","-5","39","1146","37","1158","undefined","35"
"37",18,18,"Female","-5","39","793","37","549","undefined","36"
"38",18,18,"Female","-5","39","459","37","305","undefined","37"
"39",18,18,"Female","-5","39","418","37","334","undefined","38"
"40",18,18,"Female","+5","39","303","39","324","undefined","39"
"41",18,18,"Female","-5","39","593","39","428","undefined","40"
"42",18,18,"Female","-5","39","92","37","550","undefined","41"
"43",18,18,"Female","-5","39","437","39","391","undefined","42"
"44",18,18,"Female","+5","39","540","37","345","undefined","43"
"45",18,18,"Female","+5","39","425","37","590","undefined","44"
"46",18,18,"Female","-5","39","151","37","712","undefined","45"
"47",18,18,"Female","-5","39","614","37","371","undefined","46"
"48",18,18,"Female","+5","39","344","39","296","undefined","47"
"49",18,18,"Female","-5","39","733","39","570","undefined","48"
"50",18,18,"Female","-5","39","434","37","451","undefined","49"
"51",18,18,"Female","+5","37","726","37","457","undefined","50"
"52",18,18,"Female","-5","37","335","37","375","undefined","51"
"53",18,18,"Female","+5","37","707","39","1043","undefined","52"
"54",18,18,"Female","+5","39","894","39","1045","undefined","53"
"55",18,18,"Female","-5","39","408","37","318","undefined","54"
"56",18,18,"Female","+5","39","787","39","1257","undefined","55"
"57",18,18,"Female","-5","39","936","37","681","undefined","56"
"58",18,18,"Female","+5","39","114","39","563","undefined","57"
"59",18,18,"Female","-5","39","409","39","432","undefined","58"
"60",18,18,"Female","-5","39","600","37","1208","undefined","59"
"61",18,18,"Female","+5","39","313","39","388","undefined","60"
"62",18,18,"Female","+5","39","392","39","414","undefined","61"
"63",18,18,"Female","-5","39","541","39","425","undefined","62"
"64",18,18,"Female","+5","39","725","37","310","undefined","63"
"65",18,18,"Female","+5","37","849","37","466","undefined","64"
"66",18,18,"Female","-5","37","367","37","1219","undefined","65"
"67",18,18,"Female","-5","37","1307","39","519","undefined","66"
"68",18,18,"Female","-5","37","1011","37","2879","undefined","67"
"69",18,18,"Female","-5","37","363","37","355","undefined","68"
"70",18,18,"Female","+5","37","304","37","321","undefined","69"
"71",18,18,"Female","-5","37","286","37","297","undefined","70"
"72",18,18,"Female","-5","39","307","39","399","undefined","71"
"73",18,18,"Female","-5","39","329","39","331","undefined","72"
"74",18,18,"Female","+5","39","298","39","315","undefined","73"
"75",18,18,"Female","+5","39","374","39","686","undefined","74"
"76",18,18,"Female","-5","39","392","39","330","undefined","75"
"77",18,18,"Female","-5","37","361","37","489","undefined","76"
"78",18,18,"Female","+5","37","520","37","361","undefined","77"
"79",18,18,"Female","-5","37","451","37","350","undefined","78"
"80",18,18,"Female","+5","37","502","39","338","undefined","79"
"81",18,18,"Female","-5","39","456","39","608","undefined","80"
"82",18,18,"Female","+5","39","33","39","1164","undefined","81"
"83",18,18,"Female","-5","39","351","37","713","undefined","82"
"84",18,18,"Female","-5","37","1415","37","841","undefined","83"
"85",18,18,"Female","+5","37","600","39","746","undefined","84"
"86",18,18,"Female","-5","39","815","39","1348","undefined","85"
"87",18,18,"Female","+5","39","481","37","794","undefined","86"
"88",18,18,"Female","-5","37","489","39","788","undefined","87"
"89",18,18,"Female","+5","37","359","37","901","undefined","88"
"90",18,18,"Female","+5","37","617","37","756","undefined","89"
"91",18,18,"Female","-5","37","406","39","999","undefined","90"
"92",18,18,"Female","-5","37","1219","37","1488","undefined","91"
"93",18,18,"Female","+5","39","453","37","713","undefined","92"
"94",18,18,"Female","-5","37","521","39","738","undefined","93"
"95",18,18,"Female","+5","39","776","37","428","undefined","94"
"96",18,18,"Female","-5","37","623","37","1173","undefined","95"
"97",18,18,"Female","-5","37","321","39","442","undefined","96"
"98",18,18,"Female","-5","37","319","37","2791","undefined","97"
"99",18,18,"Female","-5","37","502","39","610","undefined","98"
"100",18,18,"Female","+5","39","503","39","325","undefined","99"
"101",18,18,"Female","-5","39","323","39","660","undefined","100"
"102",18,18,"Female","-5","39","343","39","305","undefined","101"
"103",18,18,"Female","-5","39","228","39","282","undefined","102"
"104",18,18,"Female","+5","39","119","39","377","undefined","103"
"105",18,18,"Female","+5","39","359","39","386","undefined","104"
"106",18,18,"Female","-5","39","827","39","397","undefined","105"
"107",18,18,"Female","-5","39","73","37","365","undefined","106"
"108",18,18,"Female","+5","39","683","39","325","undefined","107"
"109",18,18,"Female","-5","39","339","37","462","undefined","108"
"110",18,18,"Female","-5","39","363","39","363","undefined","109"
"111",18,18,"Female","+5","39","298","39","466","undefined","110"
"112",18,18,"Female","-5","39","296","39","369","undefined","111"
"113",18,18,"Female","+5","37","349","37","300","undefined","112"
"114",18,18,"Female","+5","37","165","37","294","undefined","113"
"115",18,18,"Female","-5","37","331","39","416","undefined","114"
"116",18,18,"Female","+5","37","352","37","479","undefined","115"
"117",18,18,"Female","-5","37","688","39","383","undefined","116"
"118",18,18,"Female","+5","39","636","39","379","undefined","117"
"119",18,18,"Female","-5","39","295","39","427","undefined","118"
"120",18,18,"Female","-5","39","794","37","294","undefined","119"
"121",18,18,"Female","+5","37","306","37","363","undefined","120"
"122",18,18,"Female","+5","37","471","37","405","undefined","121"
"123",18,18,"Female","-5","37","292","37","404","undefined","122"
"124",18,18,"Female","+5","37","477","37","318","undefined","123"
"125",18,18,"Female","undefined","undefined","undefined","undefined","undefined","no","undefined"
