"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",16,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",16,18,"Female","+5","39","1942","37","1529","undefined","1"
"3",16,18,"Female","-5","39","1672","37","1597","undefined","2"
"4",16,18,"Female","+5","39","828","39","668","undefined","3"
"5",16,18,"Female","+5","39","973","37","913","undefined","4"
"6",16,18,"Female","-5","37","1388","39","2226","undefined","5"
"7",16,18,"Female","-5","39","763","39","777","undefined","6"
"8",16,18,"Female","-5","39","1051","39","1098","undefined","7"
"9",16,18,"Female","-5","39","1035","37","379","undefined","8"
"10",16,18,"Female","+5","39","593","39","538","undefined","9"
"11",16,18,"Female","-5","39","811","39","560","undefined","10"
"12",16,18,"Female","-5","39","729","39","556","undefined","11"
"13",16,18,"Female","-5","39","555","39","350","undefined","12"
"14",16,18,"Female","+5","39","438","39","297","undefined","13"
"15",16,18,"Female","+5","39","896","37","386","undefined","14"
"16",16,18,"Female","-5","39","1490","37","414","undefined","15"
"17",16,18,"Female","-5","39","1035","37","444","undefined","16"
"18",16,18,"Female","+5","39","633","39","292","undefined","17"
"19",16,18,"Female","-5","39","2975","39","861","undefined","18"
"20",16,18,"Female","+5","39","329","39","229","undefined","19"
"21",16,18,"Female","-5","39","584","37","463","undefined","20"
"22",16,18,"Female","+5","37","515","37","276","undefined","21"
"23",16,18,"Female","-5","39","572","37","519","undefined","22"
"24",16,18,"Female","-5","39","491","39","384","undefined","23"
"25",16,18,"Female","+5","39","278","39","319","undefined","24"
"26",16,18,"Female","-5","37","450","37","869","undefined","25"
"27",16,18,"Female","+5","37","1354","37","735","undefined","26"
"28",16,18,"Female","-5","37","673","39","363","undefined","27"
"29",16,18,"Female","+5","39","406","39","282","undefined","28"
"30",16,18,"Female","+5","37","857","39","1647","undefined","29"
"31",16,18,"Female","-5","39","702","37","1170","undefined","30"
"32",16,18,"Female","-5","37","384","37","328","undefined","31"
"33",16,18,"Female","+5","37","388","37","359","undefined","32"
"34",16,18,"Female","-5","39","638","39","761","undefined","33"
"35",16,18,"Female","+5","39","1702","39","3807","undefined","34"
"36",16,18,"Female","-5","39","895","37","700","undefined","35"
"37",16,18,"Female","-5","37","369","39","497","undefined","36"
"38",16,18,"Female","-5","39","473","37","326","undefined","37"
"39",16,18,"Female","-5","39","452","37","455","undefined","38"
"40",16,18,"Female","+5","39","285","39","378","undefined","39"
"41",16,18,"Female","-5","39","3835","39","501","undefined","40"
"42",16,18,"Female","-5","39","296","39","325","undefined","41"
"43",16,18,"Female","-5","39","282","39","521","undefined","42"
"44",16,18,"Female","+5","39","255","39","508","undefined","43"
"45",16,18,"Female","+5","37","396","37","286","undefined","44"
"46",16,18,"Female","-5","39","515","39","277","undefined","45"
"47",16,18,"Female","-5","37","411","37","278","undefined","46"
"48",16,18,"Female","+5","37","417","37","275","undefined","47"
"49",16,18,"Female","-5","39","1872","39","726","undefined","48"
"50",16,18,"Female","-5","39","327","39","535","undefined","49"
"51",16,18,"Female","+5","39","267","39","294","undefined","50"
"52",16,18,"Female","-5","39","445","37","515","undefined","51"
"53",16,18,"Female","+5","39","261","39","413","undefined","52"
"54",16,18,"Female","+5","39","512","39","631","undefined","53"
"55",16,18,"Female","-5","39","287","37","432","undefined","54"
"56",16,18,"Female","+5","37","299","37","266","undefined","55"
