"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",54,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",54,18,"Female","+5","39","1855","37","1037","undefined","1"
"3",54,18,"Female","-5","39","1608","39","702","undefined","2"
"4",54,18,"Female","+5","39","981","39","1009","undefined","3"
"5",54,18,"Female","+5","39","1535","39","632","undefined","4"
"6",54,18,"Female","-5","39","666","39","512","undefined","5"
"7",54,18,"Female","-5","39","570","39","344","undefined","6"
"8",54,18,"Female","-5","39","539","39","383","undefined","7"
"9",54,18,"Female","-5","39","1024","37","528","undefined","8"
"10",54,18,"Female","+5","39","1075","39","485","undefined","9"
"11",54,18,"Female","-5","39","489","39","677","undefined","10"
"12",54,18,"Female","-5","39","522","37","595","undefined","11"
"13",54,18,"Female","-5","39","544","39","878","undefined","12"
"14",54,18,"Female","+5","39","606","37","628","undefined","13"
"15",54,18,"Female","+5","39","1293","37","576","undefined","14"
"16",54,18,"Female","-5","39","368","39","404","undefined","15"
"17",54,18,"Female","-5","39","360","37","457","undefined","16"
"18",54,18,"Female","+5","39","480","39","888","undefined","17"
"19",54,18,"Female","-5","39","369","39","759","undefined","18"
"20",54,18,"Female","+5","39","407","37","462","undefined","19"
"21",54,18,"Female","-5","39","485","37","509","undefined","20"
"22",54,18,"Female","+5","39","315","37","468","undefined","21"
"23",54,18,"Female","-5","39","331","37","1040","undefined","22"
"24",54,18,"Female","-5","39","303","39","335","undefined","23"
"25",54,18,"Female","+5","39","299","39","472","undefined","24"
"26",54,18,"Female","-5","39","283","39","344","undefined","25"
"27",54,18,"Female","+5","39","138","39","390","undefined","26"
"28",54,18,"Female","-5","39","318","37","427","undefined","27"
"29",54,18,"Female","+5","39","359","39","833","undefined","28"
"30",54,18,"Female","+5","39","406","39","413","undefined","29"
"31",54,18,"Female","-5","39","411","37","410","undefined","30"
"32",54,18,"Female","-5","39","502","39","447","undefined","31"
"33",54,18,"Female","+5","39","283","37","520","undefined","32"
"34",54,18,"Female","-5","39","371","37","422","undefined","33"
"35",54,18,"Female","+5","39","2486","39","470","undefined","34"
"36",54,18,"Female","-5","39","737","37","638","undefined","35"
"37",54,18,"Female","-5","39","427","39","561","undefined","36"
"38",54,18,"Female","-5","39","336","39","549","undefined","37"
"39",54,18,"Female","-5","39","349","37","816","undefined","38"
"40",54,18,"Female","+5","39","477","39","422","undefined","39"
"41",54,18,"Female","-5","39","510","39","518","undefined","40"
"42",54,18,"Female","-5","39","436","37","537","undefined","41"
"43",54,18,"Female","-5","39","901","39","456","undefined","42"
"44",54,18,"Female","+5","39","525","39","571","undefined","43"
"45",54,18,"Female","+5","39","431","39","496","undefined","44"
"46",54,18,"Female","-5","39","359","37","512","undefined","45"
"47",54,18,"Female","-5","39","507","39","535","undefined","46"
"48",54,18,"Female","+5","37","587","37","480","undefined","47"
"49",54,18,"Female","-5","39","589","37","513","undefined","48"
"50",54,18,"Female","-5","39","628","37","886","undefined","49"
"51",54,18,"Female","+5","39","778","37","1034","undefined","50"
"52",54,18,"Female","-5","39","427","37","467","undefined","51"
"53",54,18,"Female","+5","39","421","39","445","undefined","52"
"54",54,18,"Female","+5","39","579","39","451","undefined","53"
"55",54,18,"Female","-5","39","377","39","452","undefined","54"
"56",54,18,"Female","+5","39","711","37","1763","undefined","55"
"57",54,18,"Female","-5","39","892","37","1105","undefined","56"
"58",54,18,"Female","+5","39","1178","39","885","undefined","57"
"59",54,18,"Female","-5","39","677","37","700","undefined","58"
"60",54,18,"Female","-5","39","797","37","796","undefined","59"
"61",54,18,"Female","+5","39","519","39","765","undefined","60"
"62",54,18,"Female","+5","39","667","37","976","undefined","61"
"63",54,18,"Female","-5","39","621","39","1958","undefined","62"
"64",54,18,"Female","+5","39","526","39","1498","undefined","63"
"65",54,18,"Female","+5","39","1528","39","1055","undefined","64"
"66",54,18,"Female","-5","39","737","37","745","undefined","65"
