"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",52,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",52,18,"Female","+5","40","1433","37","873","undefined","1"
"3",52,18,"Female","-5","40","1901","39","622","undefined","2"
"4",52,18,"Female","+5","40","658","39","312","undefined","3"
"5",52,18,"Female","+5","40","575","37","532","undefined","4"
"6",52,18,"Female","-5","40","464","37","471","undefined","5"
"7",52,18,"Female","-5","40","334","37","326","undefined","6"
"8",52,18,"Female","-5","40","372","37","291","undefined","7"
"9",52,18,"Female","-5","40","362","37","313","undefined","8"
"10",52,18,"Female","+5","40","442","39","376","undefined","9"
"11",52,18,"Female","-5","40","385","39","383","undefined","10"
"12",52,18,"Female","-5","40","514","37","598","undefined","11"
"13",52,18,"Female","-5","40","308","39","377","undefined","12"
"14",52,18,"Female","+5","40","210","39","329","undefined","13"
"15",52,18,"Female","+5","40","60","37","575","undefined","14"
"16",52,18,"Female","-5","40","10","39","410","undefined","15"
"17",52,18,"Female","-5","40","218","39","374","undefined","16"
"18",52,18,"Female","+5","40","32","37","381","undefined","17"
"19",52,18,"Female","-5","40","281","37","428","undefined","18"
"20",52,18,"Female","+5","40","207","37","328","undefined","19"
"21",52,18,"Female","-5","40","1142","39","681","undefined","20"
"22",52,18,"Female","+5","40","526","37","422","undefined","21"
"23",52,18,"Female","-5","40","392","37","347","undefined","22"
"24",52,18,"Female","-5","40","157","37","204","undefined","23"
"25",52,18,"Female","+5","40","211","37","210","undefined","24"
"26",52,18,"Female","-5","40","79","37","240","undefined","25"
"27",52,18,"Female","+5","37","290","39","125","undefined","26"
"28",52,18,"Female","-5","40","198","37","274","undefined","27"
"29",52,18,"Female","+5","40","203","39","286","undefined","28"
"30",52,18,"Female","+5","40","273","39","319","undefined","29"
"31",52,18,"Female","-5","40","285","37","559","undefined","30"
"32",52,18,"Female","-5","40","243","37","292","undefined","31"
"33",52,18,"Female","+5","40","94","39","269","undefined","32"
"34",52,18,"Female","-5","40","267","37","351","undefined","33"
"35",52,18,"Female","+5","40","1181","39","353","undefined","34"
