"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",24,19,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",24,19,"Female","+5","37","1978","39","2200","undefined","1"
"3",24,19,"Female","-5","39","3278","39","1261","undefined","2"
"4",24,19,"Female","+5","39","3652","39","478","undefined","3"
"5",24,19,"Female","+5","39","1491","37","4735","undefined","4"
"6",24,19,"Female","-5","37","1092","39","966","undefined","5"
"7",24,19,"Female","-5","39","1777","39","3740","undefined","6"
"8",24,19,"Female","-5","39","1834","39","440","undefined","7"
"9",24,19,"Female","-5","39","1061","39","790","undefined","8"
"10",24,19,"Female","+5","39","797","37","697","undefined","9"
"11",24,19,"Female","-5","37","1179","37","772","undefined","10"
"12",24,19,"Female","-5","39","755","39","412","undefined","11"
"13",24,19,"Female","-5","39","685","39","895","undefined","12"
"14",24,19,"Female","+5","39","898","37","640","undefined","13"
"15",24,19,"Female","+5","37","1346","37","569","undefined","14"
"16",24,19,"Female","-5","37","723","37","724","undefined","15"
"17",24,19,"Female","-5","39","907","37","639","undefined","16"
"18",24,19,"Female","+5","39","716","39","2085","undefined","17"
"19",24,19,"Female","-5","39","1238","39","5364","undefined","18"
"20",24,19,"Female","+5","39","926","37","717","undefined","19"
"21",24,19,"Female","-5","37","1555","37","1171","undefined","20"
"22",24,19,"Female","+5","39","1062","39","805","undefined","21"
"23",24,19,"Female","-5","39","1523","37","1238","undefined","22"
"24",24,19,"Female","-5","39","1109","39","780","undefined","23"
"25",24,19,"Female","+5","39","611","39","319","undefined","24"
"26",24,19,"Female","-5","39","524","39","378","undefined","25"
"27",24,19,"Female","+5","39","472","37","636","undefined","26"
"28",24,19,"Female","-5","37","712","37","797","undefined","27"
"29",24,19,"Female","+5","39","2207","39","472","undefined","28"
"30",24,19,"Female","+5","39","607","39","532","undefined","29"
"31",24,19,"Female","-5","39","828","39","350","undefined","30"
"32",24,19,"Female","-5","39","561","39","317","undefined","31"
"33",24,19,"Female","+5","39","66","39","474","undefined","32"
"34",24,19,"Female","-5","39","581","37","25701","undefined","33"
"35",24,19,"Female","+5","39","393","39","527","undefined","34"
"36",24,19,"Female","-5","39","476","39","402","undefined","35"
"37",24,19,"Female","-5","39","556","39","485","undefined","36"
"38",24,19,"Female","-5","39","662","37","935","undefined","37"
"39",24,19,"Female","-5","39","563","39","406","undefined","38"
"40",24,19,"Female","+5","39","598","39","337","undefined","39"
"41",24,19,"Female","-5","39","476","39","522","undefined","40"
"42",24,19,"Female","-5","39","444","37","775","undefined","41"
"43",24,19,"Female","-5","39","959","39","913","undefined","42"
"44",24,19,"Female","+5","39","3180","37","1036","undefined","43"
"45",24,19,"Female","+5","37","624","37","433","undefined","44"
"46",24,19,"Female","-5","37","618","37","360","undefined","45"
"47",24,19,"Female","-5","39","669","39","438","undefined","46"
"48",24,19,"Female","+5","39","629","39","537","undefined","47"
"49",24,19,"Female","-5","39","648","39","600","undefined","48"
"50",24,19,"Female","-5","39","456","37","723","undefined","49"
"51",24,19,"Female","+5","39","323","39","429","undefined","50"
"52",24,19,"Female","-5","39","744","39","509","undefined","51"
"53",24,19,"Female","+5","39","603","37","658","undefined","52"
"54",24,19,"Female","+5","37","792","37","707","undefined","53"
"55",24,19,"Female","-5","37","704","37","490","undefined","54"
"56",24,19,"Female","+5","39","329","39","482","undefined","55"
"57",24,19,"Female","-5","39","551","39","455","undefined","56"
"58",24,19,"Female","+5","39","695","37","702","undefined","57"
"59",24,19,"Female","-5","37","560","39","542","undefined","58"
"60",24,19,"Female","-5","37","578","37","659","undefined","59"
"61",24,19,"Female","+5","39","409","39","374","undefined","60"
"62",24,19,"Female","+5","39","482","39","506","undefined","61"
"63",24,19,"Female","-5","39","497","39","487","undefined","62"
"64",24,19,"Female","+5","37","669","37","427","undefined","63"
"65",24,19,"Female","+5","39","553","39","456","undefined","64"
"66",24,19,"Female","-5","39","437","37","761","undefined","65"
"67",24,19,"Female","-5","39","324","39","294","undefined","66"
"68",24,19,"Female","-5","39","299","39","376","undefined","67"
"69",24,19,"Female","-5","37","394","37","367","undefined","68"
"70",24,19,"Female","+5","39","292","39","476","undefined","69"
"71",24,19,"Female","-5","39","978","39","403","undefined","70"
"72",24,19,"Female","-5","39","16","37","591","undefined","71"
"73",24,19,"Female","-5","37","371","37","587","undefined","72"
"74",24,19,"Female","+5","39","418","39","465","undefined","73"
"75",24,19,"Female","+5","39","1114","39","518","undefined","74"
"76",24,19,"Female","-5","39","311","39","475","undefined","75"
"77",24,19,"Female","-5","39","337","39","376","undefined","76"
"78",24,19,"Female","+5","39","289","39","404","undefined","77"
"79",24,19,"Female","-5","39","288","39","470","undefined","78"
"80",24,19,"Female","+5","39","294","39","525","undefined","79"
"81",24,19,"Female","-5","39","168","37","607","undefined","80"
"82",24,19,"Female","+5","39","306","39","450","undefined","81"
"83",24,19,"Female","-5","37","1138","37","363","undefined","82"
"84",24,19,"Female","-5","37","362","37","376","undefined","83"
"85",24,19,"Female","+5","39","308","39","375","undefined","84"
"86",24,19,"Female","-5","39","349","39","440","undefined","85"
"87",24,19,"Female","+5","37","998","37","365","undefined","86"
"88",24,19,"Female","-5","39","568","39","347","undefined","87"
"89",24,19,"Female","+5","37","564","37","357","undefined","88"
"90",24,19,"Female","+5","37","400","37","356","undefined","89"
"91",24,19,"Female","-5","37","425","37","544","undefined","90"
"92",24,19,"Female","-5","39","787","39","372","undefined","91"
"93",24,19,"Female","+5","37","607","37","552","undefined","92"
"94",24,19,"Female","-5","37","813","37","453","undefined","93"
"95",24,19,"Female","+5","39","1596","39","513","undefined","94"
"96",24,19,"Female","-5","39","116","39","588","undefined","95"
"97",24,19,"Female","-5","39","492","39","507","undefined","96"
"98",24,19,"Female","-5","39","271","39","583","undefined","97"
"99",24,19,"Female","-5","37","470","37","442","undefined","98"
"100",24,19,"Female","+5","39","305","39","346","undefined","99"
"101",24,19,"Female","-5","39","670","39","500","undefined","100"
"102",24,19,"Female","-5","39","577","37","491","undefined","101"
"103",24,19,"Female","-5","39","173","39","460","undefined","102"
"104",24,19,"Female","+5","39","333","39","616","undefined","103"
"105",24,19,"Female","+5","39","507","39","493","undefined","104"
"106",24,19,"Female","-5","39","366","39","439","undefined","105"
"107",24,19,"Female","-5","39","348","39","530","undefined","106"
"108",24,19,"Female","+5","39","287","37","770","undefined","107"
"109",24,19,"Female","-5","37","597","37","526","undefined","108"
"110",24,19,"Female","-5","39","589","39","454","undefined","109"
"111",24,19,"Female","+5","37","556","37","406","undefined","110"
"112",24,19,"Female","-5","37","537","37","637","undefined","111"
"113",24,19,"Female","+5","39","305","39","383","undefined","112"
"114",24,19,"Female","+5","39","585","39","423","undefined","113"
"115",24,19,"Female","-5","39","368","39","437","undefined","114"
"116",24,19,"Female","+5","37","369","37","408","undefined","115"
"117",24,19,"Female","-5","37","554","37","481","undefined","116"
"118",24,19,"Female","+5","39","336","39","433","undefined","117"
"119",24,19,"Female","-5","39","824","39","543","undefined","118"
"120",24,19,"Female","-5","37","627","37","441","undefined","119"
"121",24,19,"Female","+5","39","568","39","401","undefined","120"
"122",24,19,"Female","+5","39","493","39","434","undefined","121"
"123",24,19,"Female","-5","39","339","39","504","undefined","122"
"124",24,19,"Female","+5","39","502","39","583","undefined","123"
"125",24,19,"Female","undefined","undefined","undefined","undefined","undefined","yes","undefined"
