"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",82,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",82,18,"Female","+5","39","1309","37","907","undefined","1"
"3",82,18,"Female","-5","37","1775","37","1683","undefined","2"
"4",82,18,"Female","+5","37","544","39","542","undefined","3"
"5",82,18,"Female","+5","37","1445","39","1593","undefined","4"
"6",82,18,"Female","-5","39","702","39","1030","undefined","5"
"7",82,18,"Female","-5","39","619","37","646","undefined","6"
"8",82,18,"Female","-5","37","1190","37","401","undefined","7"
"9",82,18,"Female","-5","37","436","37","529","undefined","8"
"10",82,18,"Female","+5","37","448","39","382","undefined","9"
"11",82,18,"Female","-5","39","595","39","320","undefined","10"
"12",82,18,"Female","-5","37","467","39","519","undefined","11"
"13",82,18,"Female","-5","37","287","37","324","undefined","12"
"14",82,18,"Female","+5","39","253","39","379","undefined","13"
"15",82,18,"Female","+5","39","569","39","367","undefined","14"
"16",82,18,"Female","-5","39","362","39","307","undefined","15"
"17",82,18,"Female","-5","37","265","37","318","undefined","16"
"18",82,18,"Female","+5","39","371","39","326","undefined","17"
"19",82,18,"Female","-5","39","352","39","316","undefined","18"
"20",82,18,"Female","+5","39","475","39","366","undefined","19"
"21",82,18,"Female","-5","39","735","39","378","undefined","20"
"22",82,18,"Female","+5","39","750","37","296","undefined","21"
"23",82,18,"Female","-5","39","276","37","1162","undefined","22"
"24",82,18,"Female","-5","39","301","39","352","undefined","23"
"25",82,18,"Female","+5","39","576","37","403","undefined","24"
"26",82,18,"Female","-5","37","493","39","320","undefined","25"
"27",82,18,"Female","+5","37","241","37","309","undefined","26"
"28",82,18,"Female","-5","37","447","37","299","undefined","27"
"29",82,18,"Female","+5","39","204","39","300","undefined","28"
"30",82,18,"Female","+5","39","341","39","417","undefined","29"
"31",82,18,"Female","-5","39","323","39","650","undefined","30"
"32",82,18,"Female","-5","39","960","37","409","undefined","31"
"33",82,18,"Female","+5","39","41","39","384","undefined","32"
"34",82,18,"Female","-5","37","383","37","1232","undefined","33"
"35",82,18,"Female","+5","39","1605","39","561","undefined","34"
"36",82,18,"Female","-5","39","350","39","403","undefined","35"
"37",82,18,"Female","-5","39","340","39","368","undefined","36"
"38",82,18,"Female","-5","39","269","39","370","undefined","37"
"39",82,18,"Female","-5","37","282","37","446","undefined","38"
"40",82,18,"Female","+5","39","492","39","511","undefined","39"
"41",82,18,"Female","-5","39","628","39","392","undefined","40"
"42",82,18,"Female","-5","37","318","37","264","undefined","41"
"43",82,18,"Female","-5","39","1451","39","381","undefined","42"
"44",82,18,"Female","+5","37","230","37","277","undefined","43"
"45",82,18,"Female","+5","37","554","37","235","undefined","44"
"46",82,18,"Female","-5","37","231","37","254","undefined","45"
"47",82,18,"Female","-5","37","441","37","246","undefined","46"
"48",82,18,"Female","+5","39","185","39","239","undefined","47"
"49",82,18,"Female","-5","39","251","39","244","undefined","48"
"50",82,18,"Female","-5","37","322","37","247","undefined","49"
"51",82,18,"Female","+5","37","136","37","222","undefined","50"
"52",82,18,"Female","-5","37","235","37","301","undefined","51"
"53",82,18,"Female","+5","37","109","37","349","undefined","52"
"54",82,18,"Female","+5","39","236","39","340","undefined","53"
"55",82,18,"Female","-5","39","216","39","235","undefined","54"
"56",82,18,"Female","+5","39","309","39","250","undefined","55"
"57",82,18,"Female","-5","39","309","39","249","undefined","56"
"58",82,18,"Female","+5","37","45","37","277","undefined","57"
"59",82,18,"Female","-5","37","290","37","227","undefined","58"
"60",82,18,"Female","-5","39","29","39","266","undefined","59"
"61",82,18,"Female","+5","37","231","37","277","undefined","60"
"62",82,18,"Female","+5","39","221","39","578","undefined","61"
"63",82,18,"Female","-5","39","249","39","398","undefined","62"
"64",82,18,"Female","+5","37","108","37","258","undefined","63"
"65",82,18,"Female","+5","37","2098","37","537","undefined","64"
"66",82,18,"Female","-5","39","302","39","443","undefined","65"
"67",82,18,"Female","-5","37","297","37","352","undefined","66"
"68",82,18,"Female","-5","39","341","39","382","undefined","67"
"69",82,18,"Female","-5","39","189","39","286","undefined","68"
"70",82,18,"Female","+5","39","282","39","315","undefined","69"
"71",82,18,"Female","-5","39","190","39","282","undefined","70"
"72",82,18,"Female","-5","37","286","37","257","undefined","71"
"73",82,18,"Female","-5","37","93","37","256","undefined","72"
"74",82,18,"Female","+5","37","235","37","254","undefined","73"
"75",82,18,"Female","+5","37","261","37","334","undefined","74"
"76",82,18,"Female","-5","37","275","37","226","undefined","75"
"77",82,18,"Female","-5","39","161","39","291","undefined","76"
"78",82,18,"Female","+5","39","234","39","302","undefined","77"
"79",82,18,"Female","-5","39","236","39","335","undefined","78"
"80",82,18,"Female","+5","37","60","37","324","undefined","79"
"81",82,18,"Female","-5","39","80","39","306","undefined","80"
"82",82,18,"Female","+5","37","356","37","301","undefined","81"
"83",82,18,"Female","-5","39","197","39","297","undefined","82"
"84",82,18,"Female","-5","39","204","39","325","undefined","83"
"85",82,18,"Female","+5","37","61","37","348","undefined","84"
"86",82,18,"Female","-5","37","343","37","283","undefined","85"
"87",82,18,"Female","+5","37","280","37","312","undefined","86"
"88",82,18,"Female","-5","39","301","39","414","undefined","87"
"89",82,18,"Female","+5","39","212","39","333","undefined","88"
"90",82,18,"Female","+5","39","186","39","478","undefined","89"
"91",82,18,"Female","-5","39","193","39","332","undefined","90"
"92",82,18,"Female","-5","39","349","39","405","undefined","91"
"93",82,18,"Female","+5","39","350","39","480","undefined","92"
"94",82,18,"Female","-5","39","641","39","318","undefined","93"
"95",82,18,"Female","+5","39","419","39","480","undefined","94"
"96",82,18,"Female","-5","39","375","39","318","undefined","95"
"97",82,18,"Female","-5","37","225","37","309","undefined","96"
"98",82,18,"Female","-5","37","248","37","372","undefined","97"
"99",82,18,"Female","-5","37","286","37","264","undefined","98"
"100",82,18,"Female","+5","37","342","37","313","undefined","99"
"101",82,18,"Female","-5","37","326","37","296","undefined","100"
"102",82,18,"Female","-5","37","236","37","298","undefined","101"
"103",82,18,"Female","-5","37","294","37","305","undefined","102"
"104",82,18,"Female","+5","37","319","37","243","undefined","103"
"105",82,18,"Female","+5","37","353","37","302","undefined","104"
"106",82,18,"Female","-5","37","521","37","282","undefined","105"
"107",82,18,"Female","-5","37","408","37","346","undefined","106"
