"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",62,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",62,18,"Female","+5","39","46","39","1183","undefined","1"
"3",62,18,"Female","-5","39","2694","37","995","undefined","2"
"4",62,18,"Female","+5","39","990","37","962","undefined","3"
"5",62,18,"Female","+5","39","2130","39","955","undefined","4"
"6",62,18,"Female","-5","39","1095","39","564","undefined","5"
"7",62,18,"Female","-5","39","413","39","1106","undefined","6"
"8",62,18,"Female","-5","39","1146","39","1030","undefined","7"
"9",62,18,"Female","-5","39","502","39","780","undefined","8"
"10",62,18,"Female","+5","39","483","37","992","undefined","9"
"11",62,18,"Female","-5","37","1406","39","1712","undefined","10"
"12",62,18,"Female","-5","37","714","37","445","undefined","11"
"13",62,18,"Female","-5","37","574","37","397","undefined","12"
"14",62,18,"Female","+5","39","729","39","417","undefined","13"
"15",62,18,"Female","+5","39","631","37","901","undefined","14"
"16",62,18,"Female","-5","39","455","37","1247","undefined","15"
"17",62,18,"Female","-5","39","357","39","679","undefined","16"
"18",62,18,"Female","+5","39","388","39","391","undefined","17"
"19",62,18,"Female","-5","39","607","39","474","undefined","18"
"20",62,18,"Female","+5","39","261","39","462","undefined","19"
"21",62,18,"Female","-5","39","454","37","644","undefined","20"
"22",62,18,"Female","+5","39","238","39","536","undefined","21"
"23",62,18,"Female","-5","39","349","39","547","undefined","22"
"24",62,18,"Female","-5","39","282","39","408","undefined","23"
"25",62,18,"Female","+5","39","564","39","852","undefined","24"
"26",62,18,"Female","-5","39","287","37","612","undefined","25"
"27",62,18,"Female","+5","37","599","37","475","undefined","26"
"28",62,18,"Female","-5","37","359","39","647","undefined","27"
"29",62,18,"Female","+5","37","262","37","418","undefined","28"
"30",62,18,"Female","+5","37","373","39","513","undefined","29"
"31",62,18,"Female","-5","39","382","37","661","undefined","30"
"32",62,18,"Female","-5","39","174","37","488","undefined","31"
"33",62,18,"Female","+5","39","75","39","476","undefined","32"
"34",62,18,"Female","-5","39","352","37","420","undefined","33"
"35",62,18,"Female","+5","39","464","39","568","undefined","34"
"36",62,18,"Female","-5","39","1094","37","666","undefined","35"
"37",62,18,"Female","-5","39","57","39","601","undefined","36"
"38",62,18,"Female","-5","39","423","37","694","undefined","37"
"39",62,18,"Female","-5","39","276","37","1669","undefined","38"
"40",62,18,"Female","+5","39","89","39","822","undefined","39"
"41",62,18,"Female","-5","39","894","37","969","undefined","40"
"42",62,18,"Female","-5","39","473","39","1494","undefined","41"
"43",62,18,"Female","-5","39","680","37","1055","undefined","42"
"44",62,18,"Female","+5","39","353","37","1253","undefined","43"
"45",62,18,"Female","+5","39","411","39","1190","undefined","44"
"46",62,18,"Female","-5","39","562","39","937","undefined","45"
"47",62,18,"Female","-5","39","395","39","1597","undefined","46"
"48",62,18,"Female","+5","39","298","37","921","undefined","47"
"49",62,18,"Female","-5","39","612","37","1622","undefined","48"
"50",62,18,"Female","-5","39","280","39","957","undefined","49"
"51",62,18,"Female","+5","39","303","37","1004","undefined","50"
"52",62,18,"Female","-5","39","172","37","517","undefined","51"
"53",62,18,"Female","+5","39","472","37","385","undefined","52"
"54",62,18,"Female","+5","39","492","37","532","undefined","53"
"55",62,18,"Female","-5","39","400","39","670","undefined","54"
"56",62,18,"Female","+5","37","235","39","532","undefined","55"
"57",62,18,"Female","-5","39","497","37","623","undefined","56"
"58",62,18,"Female","+5","39","107","37","445","undefined","57"
"59",62,18,"Female","-5","39","455","37","552","undefined","58"
"60",62,18,"Female","-5","39","143","39","531","undefined","59"
"61",62,18,"Female","+5","37","500","39","863","undefined","60"
"62",62,18,"Female","+5","37","559","37","597","undefined","61"
"63",62,18,"Female","-5","39","512","37","592","undefined","62"
"64",62,18,"Female","+5","39","73","39","580","undefined","63"
"65",62,18,"Female","+5","39","1545","37","966","undefined","64"
"66",62,18,"Female","-5","39","857","37","2115","undefined","65"
"67",62,18,"Female","-5","39","507","39","1392","undefined","66"
"68",62,18,"Female","-5","39","679","39","1412","undefined","67"
"69",62,18,"Female","-5","39","275","39","831","undefined","68"
"70",62,18,"Female","+5","39","1477","37","490","undefined","69"
"71",62,18,"Female","-5","39","431","37","491","undefined","70"
"72",62,18,"Female","-5","39","79","37","568","undefined","71"
"73",62,18,"Female","-5","39","322","37","1526","undefined","72"
"74",62,18,"Female","+5","39","213","39","514","undefined","73"
"75",62,18,"Female","+5","39","543","37","1011","undefined","74"
"76",62,18,"Female","-5","39","391","39","1123","undefined","75"
"77",62,18,"Female","-5","37","353","39","748","undefined","76"
"78",62,18,"Female","+5","37","257","37","453","undefined","77"
"79",62,18,"Female","-5","37","329","39","558","undefined","78"
"80",62,18,"Female","+5","37","51","37","479","undefined","79"
"81",62,18,"Female","-5","39","362","39","446","undefined","80"
"82",62,18,"Female","+5","37","275","37","416","undefined","81"
"83",62,18,"Female","-5","39","468","37","503","undefined","82"
"84",62,18,"Female","-5","39","91","39","461","undefined","83"
"85",62,18,"Female","+5","37","4","37","493","undefined","84"
"86",62,18,"Female","-5","39","243","37","555","undefined","85"
"87",62,18,"Female","+5","39","72","37","595","undefined","86"
"88",62,18,"Female","-5","39","532","39","627","undefined","87"
"89",62,18,"Female","+5","39","452","39","644","undefined","88"
"90",62,18,"Female","+5","39","353","37","984","undefined","89"
"91",62,18,"Female","-5","39","637","37","762","undefined","90"
"92",62,18,"Female","-5","39","389","37","518","undefined","91"
"93",62,18,"Female","+5","39","371","37","439","undefined","92"
"94",62,18,"Female","-5","39","146","39","533","undefined","93"
"95",62,18,"Female","+5","39","1045","39","568","undefined","94"
"96",62,18,"Female","-5","39","348","39","587","undefined","95"
"97",62,18,"Female","-5","37","373","37","814","undefined","96"
"98",62,18,"Female","-5","39","432","39","631","undefined","97"
"99",62,18,"Female","-5","39","969","37","583","undefined","98"
"100",62,18,"Female","+5","39","338","39","458","undefined","99"
"101",62,18,"Female","-5","39","411","37","555","undefined","100"
"102",62,18,"Female","-5","39","232","39","486","undefined","101"
"103",62,18,"Female","-5","37","127","39","552","undefined","102"
"104",62,18,"Female","+5","37","133","39","571","undefined","103"
"105",62,18,"Female","+5","37","383","37","618","undefined","104"
"106",62,18,"Female","-5","39","844","37","549","undefined","105"
"107",62,18,"Female","-5","39","209","37","522","undefined","106"
"108",62,18,"Female","+5","39","102","37","451","undefined","107"
"109",62,18,"Female","-5","39","122","39","592","undefined","108"
"110",62,18,"Female","-5","37","285","39","505","undefined","109"
"111",62,18,"Female","+5","37","245","39","523","undefined","110"
"112",62,18,"Female","-5","37","356","37","699","undefined","111"
"113",62,18,"Female","+5","39","165","37","550","undefined","112"
"114",62,18,"Female","+5","39","17","39","617","undefined","113"
"115",62,18,"Female","-5","37","213","39","602","undefined","114"
"116",62,18,"Female","+5","37","35","39","449","undefined","115"
"117",62,18,"Female","-5","39","286","37","566","undefined","116"
"118",62,18,"Female","+5","39","376","37","667","undefined","117"
"119",62,18,"Female","-5","39","348","37","616","undefined","118"
"120",62,18,"Female","-5","39","171","37","922","undefined","119"
"121",62,18,"Female","+5","39","294","37","487","undefined","120"
"122",62,18,"Female","+5","39","39","37","577","undefined","121"
"123",62,18,"Female","-5","39","278","39","537","undefined","122"
"124",62,18,"Female","+5","39","329","37","489","undefined","123"
"125",62,18,"Female","undefined","undefined","undefined","undefined","undefined","yes","undefined"
