"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",78,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",78,18,"Female","+5","39","2033","39","755","undefined","1"
"3",78,18,"Female","-5","39","4218","39","1069","undefined","2"
"4",78,18,"Female","+5","39","3731","37","568","undefined","3"
"5",78,18,"Female","+5","39","751","39","517","undefined","4"
"6",78,18,"Female","-5","39","2223","39","441","undefined","5"
"7",78,18,"Female","-5","37","2215","37","409","undefined","6"
"8",78,18,"Female","-5","37","835","37","351","undefined","7"
"9",78,18,"Female","-5","37","247","37","326","undefined","8"
"10",78,18,"Female","+5","39","502","39","271","undefined","9"
"11",78,18,"Female","-5","39","536","37","561","undefined","10"
"12",78,18,"Female","-5","39","302","39","260","undefined","11"
"13",78,18,"Female","-5","37","775","37","603","undefined","12"
"14",78,18,"Female","+5","39","1226","39","353","undefined","13"
"15",78,18,"Female","+5","39","447","39","201","undefined","14"
"16",78,18,"Female","-5","39","516","37","410","undefined","15"
"17",78,18,"Female","-5","39","255","39","230","undefined","16"
"18",78,18,"Female","+5","39","281","39","246","undefined","17"
"19",78,18,"Female","-5","39","734","39","351","undefined","18"
"20",78,18,"Female","+5","39","510","39","520","undefined","19"
"21",78,18,"Female","-5","37","766","37","263","undefined","20"
"22",78,18,"Female","+5","39","517","39","249","undefined","21"
"23",78,18,"Female","-5","39","292","39","540","undefined","22"
"24",78,18,"Female","-5","39","10","39","363","undefined","23"
"25",78,18,"Female","+5","39","203","39","260","undefined","24"
"26",78,18,"Female","-5","39","164","37","444","undefined","25"
"27",78,18,"Female","+5","37","177","37","316","undefined","26"
"28",78,18,"Female","-5","39","179","37","423","undefined","27"
"29",78,18,"Female","+5","39","144","37","273","undefined","28"
"30",78,18,"Female","+5","39","74","39","308","undefined","29"
"31",78,18,"Female","-5","39","433","37","528","undefined","30"
"32",78,18,"Female","-5","39","397","39","217","undefined","31"
"33",78,18,"Female","+5","39","242","39","417","undefined","32"
"34",78,18,"Female","-5","37","296","37","396","undefined","33"
"35",78,18,"Female","+5","37","1291","37","598","undefined","34"
"36",78,18,"Female","-5","39","256","39","228","undefined","35"
"37",78,18,"Female","-5","37","80","37","277","undefined","36"
"38",78,18,"Female","-5","37","32","37","240","undefined","37"
"39",78,18,"Female","-5","39","170","37","529","undefined","38"
"40",78,18,"Female","+5","37","455","37","205","undefined","39"
"41",78,18,"Female","-5","37","195","37","218","undefined","40"
"42",78,18,"Female","-5","37","236","37","488","undefined","41"
"43",78,18,"Female","-5","39","1178","39","343","undefined","42"
"44",78,18,"Female","+5","39","1344","39","849","undefined","43"
"45",78,18,"Female","+5","39","709","39","731","undefined","44"
