"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",86,18,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",86,18,"Female","+5","39","1936","39","3496","undefined","1"
"3",86,18,"Female","-5","39","2179","37","948","undefined","2"
"4",86,18,"Female","+5","39","2873","39","597","undefined","3"
"5",86,18,"Female","+5","39","2713","39","453","undefined","4"
"6",86,18,"Female","-5","39","1354","37","932","undefined","5"
"7",86,18,"Female","-5","37","189","39","679","undefined","6"
"8",86,18,"Female","-5","39","1506","39","2468","undefined","7"
"9",86,18,"Female","-5","39","1052","37","780","undefined","8"
"10",86,18,"Female","+5","39","720","39","494","undefined","9"
"11",86,18,"Female","-5","39","376","39","329","undefined","10"
"12",86,18,"Female","-5","39","544","37","608","undefined","11"
"13",86,18,"Female","-5","39","476","39","492","undefined","12"
"14",86,18,"Female","+5","37","2141","39","1219","undefined","13"
"15",86,18,"Female","+5","39","672","39","764","undefined","14"
"16",86,18,"Female","-5","39","483","37","876","undefined","15"
"17",86,18,"Female","-5","39","394","37","1240","undefined","16"
"18",86,18,"Female","+5","39","677","37","475","undefined","17"
"19",86,18,"Female","-5","39","426","39","925","undefined","18"
"20",86,18,"Female","+5","39","492","39","454","undefined","19"
"21",86,18,"Female","-5","39","191","39","629","undefined","20"
"22",86,18,"Female","+5","39","302","39","440","undefined","21"
"23",86,18,"Female","-5","39","443","39","425","undefined","22"
"24",86,18,"Female","-5","39","342","37","839","undefined","23"
"25",86,18,"Female","+5","39","50","37","930","undefined","24"
"26",86,18,"Female","-5","39","407","37","683","undefined","25"
"27",86,18,"Female","+5","39","793","39","486","undefined","26"
"28",86,18,"Female","-5","39","994","39","515","undefined","27"
"29",86,18,"Female","+5","39","498","37","462","undefined","28"
"30",86,18,"Female","+5","39","1530","39","613","undefined","29"
"31",86,18,"Female","-5","39","509","39","683","undefined","30"
"32",86,18,"Female","-5","39","696","37","661","undefined","31"
"33",86,18,"Female","+5","39","149","39","902","undefined","32"
"34",86,18,"Female","-5","39","2163","39","593","undefined","33"
"35",86,18,"Female","+5","39","408","39","496","undefined","34"
"36",86,18,"Female","-5","39","747","39","492","undefined","35"
"37",86,18,"Female","-5","39","332","37","616","undefined","36"
"38",86,18,"Female","-5","39","924","39","383","undefined","37"
"39",86,18,"Female","-5","39","623","39","374","undefined","38"
"40",86,18,"Female","+5","39","297","39","362","undefined","39"
"41",86,18,"Female","-5","39","301","39","515","undefined","40"
"42",86,18,"Female","-5","39","421","37","771","undefined","41"
"43",86,18,"Female","-5","37","158","37","647","undefined","42"
"44",86,18,"Female","+5","37","318","37","449","undefined","43"
"45",86,18,"Female","+5","37","829","39","1197","undefined","44"
"46",86,18,"Female","-5","39","471","37","850","undefined","45"
"47",86,18,"Female","-5","39","525","39","383","undefined","46"
"48",86,18,"Female","+5","39","1856","39","937","undefined","47"
"49",86,18,"Female","-5","39","426","39","384","undefined","48"
"50",86,18,"Female","-5","39","619","39","690","undefined","49"
"51",86,18,"Female","+5","39","459","37","542","undefined","50"
"52",86,18,"Female","-5","37","25","37","699","undefined","51"
"53",86,18,"Female","+5","39","355","39","322","undefined","52"
"54",86,18,"Female","+5","39","428","39","463","undefined","53"
"55",86,18,"Female","-5","39","2307","39","537","undefined","54"
"56",86,18,"Female","+5","39","328","37","674","undefined","55"
"57",86,18,"Female","-5","37","1686","39","714","undefined","56"
"58",86,18,"Female","+5","37","635","37","388","undefined","57"
"59",86,18,"Female","-5","39","523","39","403","undefined","58"
"60",86,18,"Female","-5","37","605","37","382","undefined","59"
"61",86,18,"Female","+5","39","324","39","294","undefined","60"
"62",86,18,"Female","+5","39","1913","39","484","undefined","61"
"63",86,18,"Female","-5","39","578","37","940","undefined","62"
"64",86,18,"Female","+5","37","1040","39","452","undefined","63"
"65",86,18,"Female","+5","39","1753","39","423","undefined","64"
"66",86,18,"Female","-5","39","1367","39","524","undefined","65"
"67",86,18,"Female","-5","39","577","37","491","undefined","66"
"68",86,18,"Female","-5","37","459","39","585","undefined","67"
"69",86,18,"Female","-5","39","326","39","534","undefined","68"
"70",86,18,"Female","+5","39","382","39","314","undefined","69"
"71",86,18,"Female","-5","39","323","39","1109","undefined","70"
"72",86,18,"Female","-5","39","518","37","555","undefined","71"
"73",86,18,"Female","-5","39","452","39","238","undefined","72"
"74",86,18,"Female","+5","37","772","39","535","undefined","73"
"75",86,18,"Female","-5","39","288","37","494","undefined","75"
"76",86,18,"Female","-5","39","381","39","402","undefined","76"
"77",86,18,"Female","+5","39","406","37","729","undefined","77"
"78",86,18,"Female","-5","39","1727","39","631","undefined","78"
"79",86,18,"Female","+5","37","350","37","514","undefined","79"
"80",86,18,"Female","-5","37","229","37","321","undefined","80"
"81",86,18,"Female","+5","39","387","39","426","undefined","81"
"82",86,18,"Female","-5","39","473","39","408","undefined","82"
"83",86,18,"Female","-5","39","378","39","871","undefined","83"
"84",86,18,"Female","+5","39","321","39","398","undefined","84"
"85",86,18,"Female","+5","39","267","39","417","undefined","74"
"86",86,18,"Female","-5","39","602","37","614","undefined","85"
"87",86,18,"Female","+5","39","446","39","319","undefined","86"
"88",86,18,"Female","-5","39","319","39","393","undefined","87"
"89",86,18,"Female","+5","39","546","37","718","undefined","88"
"90",86,18,"Female","+5","39","359","39","513","undefined","89"
"91",86,18,"Female","-5","39","570","37","712","undefined","90"
"92",86,18,"Female","-5","39","116","39","390","undefined","91"
"93",86,18,"Female","+5","39","330","39","426","undefined","92"
"94",86,18,"Female","-5","39","574","39","405","undefined","93"
"95",86,18,"Female","+5","39","1291","37","609","undefined","94"
"96",86,18,"Female","-5","37","558","37","438","undefined","95"
"97",86,18,"Female","-5","39","468","39","430","undefined","96"
"98",86,18,"Female","-5","39","312","37","490","undefined","97"
"99",86,18,"Female","-5","39","326","39","259","undefined","98"
"100",86,18,"Female","+5","39","96","37","540","undefined","99"
"101",86,18,"Female","-5","39","999","39","513","undefined","100"
"102",86,18,"Female","-5","39","443","39","409","undefined","101"
"103",86,18,"Female","-5","39","310","37","540","undefined","102"
"104",86,18,"Female","+5","37","493","39","644","undefined","103"
"105",86,18,"Female","+5","39","357","39","494","undefined","104"
"106",86,18,"Female","-5","39","164","39","463","undefined","105"
"107",86,18,"Female","-5","39","40","39","622","undefined","106"
"108",86,18,"Female","+5","39","61","39","459","undefined","107"
"109",86,18,"Female","-5","39","349","39","695","undefined","108"
"110",86,18,"Female","-5","39","215","37","653","undefined","109"
"111",86,18,"Female","+5","37","153","37","468","undefined","110"
"112",86,18,"Female","-5","39","412","39","440","undefined","111"
"113",86,18,"Female","+5","39","371","37","613","undefined","112"
"114",86,18,"Female","+5","37","311","39","454","undefined","113"
"115",86,18,"Female","-5","39","320","39","334","undefined","114"
"116",86,18,"Female","+5","39","297","37","651","undefined","115"
"117",86,18,"Female","-5","37","186","37","310","undefined","116"
"118",86,18,"Female","+5","37","240","39","376","undefined","117"
"119",86,18,"Female","-5","39","74","39","559","undefined","118"
"120",86,18,"Female","-5","39","144","39","486","undefined","119"
"121",86,18,"Female","+5","39","132","37","376","undefined","120"
"122",86,18,"Female","+5","39","271","39","429","undefined","121"
"123",86,18,"Female","-5","39","307","39","519","undefined","122"
"124",86,18,"Female","+5","39","258","37","1210","undefined","123"
"125",86,18,"Female","undefined","undefined","undefined","undefined","undefined","yes","undefined"
