"","subjectID","age","gender","outcome","startKey","startRT","choiceKey","choiceRT","manipulation","trial_number"
"1",22,19,"Female","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"2",22,19,"Female","+5","39","1904","39","688","undefined","1"
"3",22,19,"Female","-5","39","1454","37","643","undefined","2"
"4",22,19,"Female","+5","39","1801","39","426","undefined","3"
"5",22,19,"Female","+5","39","1561","39","511","undefined","4"
"6",22,19,"Female","-5","39","1023","39","507","undefined","5"
"7",22,19,"Female","-5","39","790","37","685","undefined","6"
"8",22,19,"Female","-5","39","1021","39","565","undefined","7"
"9",22,19,"Female","-5","39","712","39","503","undefined","8"
"10",22,19,"Female","+5","39","1566","39","464","undefined","9"
"11",22,19,"Female","-5","39","989","39","560","undefined","10"
"12",22,19,"Female","-5","39","410","37","578","undefined","11"
"13",22,19,"Female","-5","37","345","37","492","undefined","12"
"14",22,19,"Female","+5","37","924","37","504","undefined","13"
"15",22,19,"Female","+5","37","1875","39","559","undefined","14"
"16",22,19,"Female","-5","39","1932","39","578","undefined","15"
"17",22,19,"Female","-5","39","696","39","510","undefined","16"
"18",22,19,"Female","+5","39","285","37","600","undefined","17"
"19",22,19,"Female","-5","39","746","39","480","undefined","18"
"20",22,19,"Female","+5","39","682","37","664","undefined","19"
"21",22,19,"Female","-5","39","1225","37","504","undefined","20"
"22",22,19,"Female","+5","39","576","39","674","undefined","21"
"23",22,19,"Female","-5","39","1362","37","602","undefined","22"
"24",22,19,"Female","-5","39","833","39","602","undefined","23"
"25",22,19,"Female","+5","39","407","39","910","undefined","24"
"26",22,19,"Female","-5","39","1","37","878","undefined","25"
"27",22,19,"Female","+5","39","621","39","609","undefined","26"
"28",22,19,"Female","-5","39","476","37","743","undefined","27"
"29",22,19,"Female","+5","39","526","39","874","undefined","28"
"30",22,19,"Female","+5","39","83","39","722","undefined","29"
"31",22,19,"Female","-5","39","1492","39","799","undefined","30"
"32",22,19,"Female","-5","39","873","39","514","undefined","31"
"33",22,19,"Female","+5","39","338","37","467","undefined","32"
"34",22,19,"Female","-5","39","608","37","725","undefined","33"
"35",22,19,"Female","+5","39","892","39","486","undefined","34"
"36",22,19,"Female","-5","39","1137","39","590","undefined","35"
"37",22,19,"Female","-5","39","565","39","628","undefined","36"
"38",22,19,"Female","-5","39","246","37","742","undefined","37"
"39",22,19,"Female","-5","39","106","37","697","undefined","38"
"40",22,19,"Female","+5","39","77","37","512","undefined","39"
"41",22,19,"Female","-5","39","43","37","970","undefined","40"
"42",22,19,"Female","-5","39","79","39","662","undefined","41"
"43",22,19,"Female","-5","39","644","39","683","undefined","42"
